('hosup_res/problems/sh-no-bools/Hoare/prob_225__3255274_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_226__3255286_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_227__3255298_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_231__3255378_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_237__3255462_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_238__3255636_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_239__3255794_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_240__3255976_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_241__3256154_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_242__3256336_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_251__3256586_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_252__3256614_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_253__3256664_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_254__3256680_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_255__3256686_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_256__3256692_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_257__3256700_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_258__3256706_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_259__3256714_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_260__3256722_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_267__3256790_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_268__3256888_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_269__3256990_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_270__3257086_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_271__3257202_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_272__3257284_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_273__3257376_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_274__3257484_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_275__3257584_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_276__3257592_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_280__3257646_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_281__3257680_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_282__3257748_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_283__3257816_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_284__3257840_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_285__3257852_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_286__3257860_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_287__3257870_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_288__3258096_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_291__3258114_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_292__3258144_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_293__3258398_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_294__3258438_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_295__3258444_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_296__3258450_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_307__3258528_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_308__3258610_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_309__3258694_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_315__3258758_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_316__3258846_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_317__3258950_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_318__3258990_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_319__3259032_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_320__3259062_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_321__3259088_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_322__3259114_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_327__3259172_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_328__3259184_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_329__3259248_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_337__3259382_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_338__3259418_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_339__3259436_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_340__3259454_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_341__3259474_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_342__3259494_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_343__3259698_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_346__3259870_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_347__3260042_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_348__3260058_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_349__3260104_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_353__3260120_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_354__3260158_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_356__3260174_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_357__3260198_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_369__3260304_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_370__3260552_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_371__3260562_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_373__3260708_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_374__3260860_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_375__3261006_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_376__3261112_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_377__3261218_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_378__3261324_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_379__3261490_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_380__3261558_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_381__3261642_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_382__3261710_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_383__3261778_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_384__3261846_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_385__3261914_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_386__3261982_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_387__3262102_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_388__3262222_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_389__3262342_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_390__3262780_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_395__3262970_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_396__3262986_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_397__3263000_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_398__3263014_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_403__3263066_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_404__3263082_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_405__3263118_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_406__3263138_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_407__3263164_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_408__3263190_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_409__3263220_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_410__3263246_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_411__3263288_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_412__3263314_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_413__3263450_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_423__3263638_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_424__3263748_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_425__3263870_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_426__3263994_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_427__3264102_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_428__3264202_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_429__3264302_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_436__3264454_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_437__3264526_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_438__3264678_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_439__3264854_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_440__3265012_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_441__3265170_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_442__3265266_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_443__3265420_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_444__3265514_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_445__3265672_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_446__3265754_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_447__3265836_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_452__3265960_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_453__3265972_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_454__3265996_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_455__3266020_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_456__3266046_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_457__3266064_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_458__3266154_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_459__3266240_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_460__3266312_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_461__3266378_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_462__3266466_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_472__3266666_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_473__3266744_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_477__3266810_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_478__3266890_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_483__3266972_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_484__3267080_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_488__3267146_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_489__3267158_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_490__3267170_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_497__3267234_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_498__3267246_1', 'THM')
('hosup_res/problems/sh-no-bools/Hoare/prob_502__3267336_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_503__3267426_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_509__3267582_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_510__3267666_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_511__3267750_1', 'TO')
('hosup_res/problems/sh-no-bools/Hoare/prob_512__3267834_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_115__5230450_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_121__5230540_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_129__5230622_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_134__5230710_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_141__5230764_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_142__5230780_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_144__5230796_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_157__5230938_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_165__5231022_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_166__5231044_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_173__5231146_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_183__5231364_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_213__5231444_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_215__5231474_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_217__5231496_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_230__5231590_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_231__5231604_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_232__5231860_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_234__5231954_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_242__5232044_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_252__5232164_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_265__5232252_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_266__5232272_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_267__5232290_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_268__5232308_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_269__5232326_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_270__5232374_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_272__5232392_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_274__5232486_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_277__5232616_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_288__5232892_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_301__5232976_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_302__5232998_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_312__5233082_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_313__5233102_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_316__5233120_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_318__5233354_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_328__5233570_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_340__5233650_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_341__5233668_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_342__5233686_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_343__5233706_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_345__5233724_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_347__5234036_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_359__5234118_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_360__5234136_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_361__5234156_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_363__5234174_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_365__5234272_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_378__5234470_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_386__5234552_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_387__5234564_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_388__5234588_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_392__5234650_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_393__5234660_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_394__5234682_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_399__5234742_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_400__5234754_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_401__5234778_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_405__5234832_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_406__5234844_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_407__5234978_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_408__5235100_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_414__5235304_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_415__5235342_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_416__5235370_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_432__5235496_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_433__5235514_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_434__5235570_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_435__5235626_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_436__5235682_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_437__5235722_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_438__5235762_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_439__5235812_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_441__5235830_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_442__5235860_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_444__5235882_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_446__5235986_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_464__5236186_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_472__5236248_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_473__5236266_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_474__5236284_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_475__5236302_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_476__5236320_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_478__5236338_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_480__5236356_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_482__5236464_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_484__5236800_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_492__5236876_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_493__5236894_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_494__5236956_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_495__5237018_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_496__5237080_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_497__5237124_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_498__5237168_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_499__5237222_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_501__5237246_1', 'THM')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_502__5237276_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_504__5237298_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_506__5237394_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_520__5237556_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_95__5230274_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_96__5230292_1', 'TO')
('hosup_res/problems/sh-no-bools/NS_Shared/prob_99__5230310_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_100__5213008_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_111__5213170_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_114__5213308_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_116__5213434_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_119__5213564_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_123__5213680_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_127__5213906_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_129__5214060_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_130__5214132_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_133__5214290_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_135__5214408_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_136__5214518_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_137__5214550_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_139__5214556_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_141__5214666_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_143__5214776_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_145__5214938_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_146__5215118_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_148__5215234_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_150__5215350_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_152__5215520_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_154__5215646_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_156__5215790_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_159__5215930_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_161__5216070_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_164__5216188_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_165__5216318_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_166__5216472_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_167__5216588_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_169__5216724_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_170__5216782_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_172__5216844_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_174__5216884_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_176__5217024_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_178__5217152_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_180__5217286_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_182__5217416_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_184__5217546_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_187__5217680_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_191__5217780_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_193__5217892_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_194__5217974_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_196__5218106_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_198__5218236_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_19__5211218_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_200__5218370_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_203__5218458_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_204__5218600_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_205__5218766_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_207__5218902_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_208__5219040_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_20__5211276_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_210__5219184_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_217__5219454_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_21__5211332_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_224__5219634_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_226__5219746_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_228__5219838_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_22__5211362_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_230__5219910_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_232__5220024_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_234__5220154_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_235__5220342_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_236__5220450_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_238__5220560_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_250__5220744_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_252__5220820_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_255__5220898_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_259__5220976_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_260__5221038_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_261__5221050_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_262__5221074_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_263__5221138_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_266__5221166_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_268__5221234_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_270__5221314_1', 'TO')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_271__5221380_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_272__5221452_1', 'THM')
('hosup_res/problems/sh-no-bools/StrongNorm/prob_274__5221516_1', 'TO')
